X,Y,T,ageshr19,ageshr60,buyuk,hischshr1520m,i89,lpop1994,merkezi,merkezp,partycount,prov,prov_num,sexr,shhs,subbuyuk,vshr_islam1994
-29.256132,21.025614,0,44.175426,5.5789618,1,20.515348,,12.385854,1,0,14,Mersin,Mersin,97.400734,4.3359318,0,8.027256
-41.517387,22.866894,0,36.902328,8.8475685,0,25.519287,0,7.6401234,0,0,4,Mersin,Mersin,102.98631,5.2965369,0,0
-39.174706,35.450821,0,33.738361,10.799455,0,37.593987,0,7.6309466,1,0,8,Mersin,Mersin,105.45963,4.520534,0,1.6613076
-60.351719,37.06004,0,38.481384,3.9808328,0,34.039547,,7.291656,0,0,6,Mersin,Mersin,144.12117,10.224874,0,.23980816
-3.7751005,30.954016,0,43.688862,5.6229,0,27.806927,0,9.8138914,1,0,8,Mersin,Mersin,100.54411,4.4738307,0,18.084646
-46.295616,26.546005,0,37.169701,7.7761931,0,26.193922,0,8.7116079,0,0,4,Mersin,Mersin,104.16167,9.2590294,0,2.709178
-44.612244,28.248587,0,39.298153,6.5095096,0,24.856598,0,7.9047041,0,0,5,Mersin,Mersin,103.6552,4.6286421,0,1.8367347
-35.619987,18.325243,0,41.30093,6.520371,0,20.094563,0,8.4885883,0,0,4,Mersin,Mersin,105.79475,9.8101854,0,5.492692
-44.114964,25,0,38.604294,7.2878404,0,20.670391,0,7.7972913,0,0,6,Mersin,Mersin,107.08567,5.0566959,0,.63868612
-49.419056,19.831224,0,42.235676,5.6032662,0,16.500994,0,7.9645033,0,0,5,Mersin,Mersin,107.38686,5.5797329,0,.61967468
-62.073971,19.23077,0,42.02087,7.7373376,0,24.291498,,7.3537221,0,0,4,Mersin,Mersin,109.88248,6.388618,0,2.1029732
-41.861473,27.64045,0,43.503265,5.0202055,0,20.041323,0,7.8547692,0,0,4,Mersin,Mersin,104.96974,4.8853455,0,3.030303
-50.230061,22.649572,0,37.413136,6.993947,0,26.351351,0,7.9973269,0,0,5,Mersin,Mersin,112.42857,5.948,0,.65184051
-42.386364,32,0,34.676327,7.6505208,0,30.000002,0,6.8627577,0,0,5,Mersin,Mersin,103.78229,4.7200856,0,.56818181
-53.243576,4.0540538,0,38.260532,11.193447,0,20.567375,0,7.4843688,0,0,5,Mersin,Mersin,100.31249,4.5061512,0,.36719707
-38.664783,32.528408,0,38.56041,9.9400167,0,27.366022,0,8.6489229,1,0,6,Mersin,Mersin,106.34577,4.4560881,0,2.8035498
-57.973618,3.4883723,0,46.740578,6.0088692,0,14.122137,0,7.4983158,0,0,4,Mersin,Mersin,97.115387,5.745223,0,.95923263
-48.986061,9.7087374,0,42.033234,8.3414793,0,17.777779,0,7.4552984,0,0,5,Mersin,Mersin,98.512291,5.0980067,0,.50697082
-38.598995,18.73016,0,41.235687,5.3888669,0,13.279133,0,8.062748,0,0,7,Mersin,Mersin,106.35438,4.3823528,0,3.6097214
-35.405682,33.752014,0,36.857365,5.1836686,0,33.630291,0,9.6108599,0,0,8,Mersin,Mersin,96.816025,7.2970414,0,3.0022113
-57.260384,8.4257212,0,43.149315,4.3210826,0,21.206896,0,8.0557928,0,0,7,Mersin,Mersin,113.70358,6.2051525,0,13.862608
-49.457134,27.272728,0,36.373459,9.0339308,0,20.481928,0,8.0073671,0,0,6,Mersin,Mersin,99.182091,6.4985957,0,.26207411
-51.192581,13.653137,0,43.548386,6.3607454,0,17.777779,0,8.6048374,0,0,5,Mersin,Mersin,102.11203,4.3670635,0,1.0159011
-49.903851,32.385464,0,36.112171,6.342999,0,31.729519,0,7.8609562,0,0,7,Mersin,Mersin,103.29649,7.9939003,0,2.4038463
-56.712959,24.680851,0,32.782688,10.16752,0,23.880596,,7.5395589,0,0,6,Mersin,Mersin,115.00751,5.3457713,0,.92592591
-29.784367,16.788322,0,38.75502,6.2248998,0,19.075146,,7.4073176,0,0,7,Mersin,Mersin,117.08806,4.7069945,0,.74123985
-47.912292,30.221132,0,41.429131,4.4826241,0,32.372505,0,8.6247911,0,0,6,Mersin,Mersin,108.313,8.7406139,0,3.1257291
-59.855019,27.246376,0,34.604446,10.620505,0,25.364431,0,8.1330004,0,0,6,Mersin,Mersin,101.65261,4.7565632,0,.82844317
-54.810364,9.8465471,0,48.754768,3.8762803,0,11.200001,0,7.8143997,0,0,6,Mersin,Mersin,106.85501,5.6805477,0,.4625347
-51.767391,16.015625,0,43.545227,6.1887426,0,13.865547,,7.7039104,0,0,6,Mersin,Mersin,100.84364,5.4188166,0,2.9076397
-30.510202,18.181818,0,34.507042,11.12676,0,27.848101,,6.9754138,0,0,6,Mersin,Mersin,99.065422,4.9419951,0,2.1428573
-35.877151,15.384616,0,40.988037,7.8734078,0,13.815789,,7.8087292,0,0,7,Mersin,Mersin,99.461128,4.2545156,0,.18613309
-14.096916,10.144927,0,39.188606,7.2939143,0,8.4033613,,6.9087548,0,0,6,Mersin,Mersin,102.00523,4.4729729,0,12.995595
-59.458065,11.083744,0,40.381058,5.2534223,0,13.469388,0,8.4504118,0,0,7,Mersin,Mersin,105.94286,11.582217,0,.72258061
-40.269142,30.534687,0,45.41692,6.7183814,0,31.494522,0,9.3764477,1,0,7,Mersin,Mersin,100.92527,5.1224375,0,3.0904872
-44.101875,19.32271,0,52.084969,5.1665354,0,18.813559,,7.4097419,0,0,7,Mersin,Mersin,111.77451,6.4463229,0,.60321718
-38.738739,23.970037,0,42.940125,7.6630921,0,22.64151,,6.9884133,0,0,6,Mersin,Mersin,108.57409,5.9521275,0,1.4014014
-27.784924,25.767872,0,42.96204,5.7753711,0,29.113001,0,9.9776669,1,0,8,Mersin,Mersin,104.04457,4.2147455,0,.96218169
-56.582867,36.666668,0,40.50024,5.9987631,0,40.866035,0,7.8454161,0,0,6,Mersin,Mersin,104.1094,10.673267,0,.42607585
-56.802124,26.503759,0,39.382023,6.8820224,0,30.158731,0,7.8232455,0,0,5,Mersin,Mersin,96.902657,4.3441124,0,.22084805
-53.7229,27.17087,0,39.924297,7.1377077,0,32.602737,,7.100852,0,0,5,Mersin,Mersin,108.024,4.9668756,0,.37700284
-41.642555,39.688042,0,31.291801,9.4783106,0,41.558441,0,8.5243673,0,0,5,Mersin,Mersin,109.78152,7.1221504,0,.37836635
-33.656719,21.221865,0,39.433098,7.8365989,0,26.478151,,7.3011479,0,0,7,Mersin,Mersin,109.06319,7.0662742,0,.29850745
-52.14286,13.833992,0,42.182976,5.5008688,0,15.000001,,6.8575139,0,0,4,Mersin,Mersin,103.53565,5.8641768,0,0
-43.832378,32.50346,0,37.330894,8.6664629,0,33.896103,0,8.0922394,0,0,6,Mersin,Mersin,104.13206,5.9116054,0,.50692803
-10.614253,20.027691,0,44.032314,6.0693588,0,20.757292,0,11.468117,1,0,9,Mersin,Mersin,97.556808,4.4763441,0,10.243959
-51.543434,10.37037,0,38.332653,7.6011443,0,10.967742,,7.36518,0,0,6,Mersin,Mersin,97.657516,4.8842316,0,0
-52.137405,7.7134991,0,53.968803,4.0554595,0,9.9078341,,7.2612252,0,0,6,Mersin,Mersin,112.13235,7.0024271,0,.15267175
-13.721207,17.582962,0,50.693542,4.1409798,0,18.201948,0,8.6464653,0,0,8,Mersin,Mersin,110.62703,13.476906,0,10.266085
-44.361732,29.142857,0,37.688236,4.8433046,0,31.658291,0,8.3558502,0,0,6,Mersin,Mersin,118.26142,12.632391,0,2.2056797
-44.024391,19.678715,0,27.488953,12.256304,0,18.111456,0,8.0179663,0,0,6,Mugla,Mugla,144.09898,3.5902939,0,1.7886178
-48.982914,23.931623,0,29.937998,11.219368,0,16.299559,,7.297091,0,0,6,Mugla,Mugla,132.46397,3.5354905,0,.81366962
-42.409637,22.988506,0,30.378576,12.742382,0,23.170732,0,7.1899223,0,0,6,Mugla,Mugla,98.170174,3.1300578,0,.24096386
-47.250862,23.170732,0,28.091335,11.943794,0,19.375,0,8.1530619,0,0,5,Mugla,Mugla,115.11336,3.3152175,0,.48109964
-46.131573,26.436783,0,24.572563,9.5292768,0,21.277533,0,9.4879723,1,0,8,Mugla,Mugla,136.51109,4.1043048,0,.57913309
-37.485699,20.393974,0,33.469643,6.1736813,0,15.869786,0,9.0549726,1,0,6,Mugla,Mugla,109.00997,3.73663,0,3.6862845
-42.711151,22.357723,0,25.653675,14.73853,0,19.788918,0,8.2607517,1,0,5,Mugla,Mugla,118.66235,3.1634803,0,.60114217
-49.121902,15.454546,0,35.807354,9.1205206,0,14.761906,,7.6722922,0,0,4,Mugla,Mugla,99.165894,3.7668712,0,2.2210743
-22.276554,12.015504,0,39.934685,6.9745741,0,9.6359749,0,8.3059778,0,0,6,Mugla,Mugla,101.03165,3.9222324,0,6.9817982
-26.99641,19.283747,0,34.169151,8.2621479,0,17.693213,0,10.148627,1,0,8,Mugla,Mugla,102.80467,3.5335658,0,4.6824331
-26.238054,16.778524,0,37.139217,17.147709,0,13.076923,0,7.1396604,0,0,5,Mugla,Mugla,101.19556,4.2914391,0,8.6012163
-51.264881,18.978102,0,37.233231,10.518292,0,13.559322,0,7.26473,0,0,6,Mugla,Mugla,104.20233,4.4550085,0,1.6369048
-32.24044,19.565218,0,25.6,20.171429,0,12.5,0,7.0859013,0,0,6,Mugla,Mugla,93.584076,3.5282259,0,1.2750455
-45.928753,22.821577,0,24.732143,8.1607141,0,20.808081,,7.4506607,0,0,5,Mugla,Mugla,156.41025,10.486892,0,.95419848
-28.683037,27.480915,0,28.539328,9.463171,0,24.122807,0,7.5683794,0,0,6,Mugla,Mugla,122.74749,3.9073172,0,1.171875
-51.54512,8.3870974,0,37.864449,13.669065,0,11.764706,0,7.4413204,0,0,4,Mugla,Mugla,88.373749,3.8054755,0,.80346102
-54.320992,21.428572,0,30.652681,12.937063,0,15.882354,0,7.46451,1,0,6,Mugla,Mugla,126.53465,4.2793016,0,.43209875
-53.315647,26.086956,0,37.753624,10.652174,0,15.584415,,6.6883545,0,0,4,Mugla,Mugla,102.34604,4.233129,0,.79575598
-51.234417,25.770309,0,32.580086,11.37844,0,20.74074,0,8.423542,1,0,6,Mugla,Mugla,99.33757,3.4257741,0,1.0021999
-28.211382,9.7560968,0,39.474731,8.7146835,0,8.8000002,,7.184629,0,0,4,Mugla,Mugla,98.029945,4.0015922,0,27.235773
-46.05135,27.272728,0,28.068621,7.4178481,0,23.066668,0,8.2474823,0,0,6,Mugla,Mugla,116.19363,8.0440559,0,2.2424438
-40.841,31.203007,0,25.98395,8.16469,0,22.958954,0,9.3337965,1,0,8,Mugla,Mugla,138.53517,4.2221565,0,1.9580569
-49.854229,18.181818,0,25.615505,16.343636,0,17.117117,,6.9975958,0,0,5,Mugla,Mugla,116.19479,3.1192811,0,.6802721
-57.833652,30.06757,0,22.486094,10.109114,0,23.884892,0,7.8272409,0,0,5,Mugla,Mugla,144.84023,7.460495,0,0
-22.936171,20.161726,0,34.963085,9.326643,0,14.715026,0,9.9384203,1,0,8,Mugla,Mugla,101.40219,3.4691031,0,1.6489363
-31.763285,11.949685,0,38.457237,7.2107325,0,10.285714,,7.488853,0,0,7,Mugla,Mugla,102.71954,3.3439252,0,.18115942
-51.657669,24.409449,0,27.651289,9.9760342,0,18.775511,0,7.2800083,0,0,4,Mugla,Mugla,130.20689,3.7717514,0,0
-49.860535,21.052631,0,30.019417,12.543689,0,11.627908,0,7.3987861,0,0,6,Mugla,Mugla,108.50202,3.3926218,0,.55788004
-39.108063,22.905027,0,31.702024,12.054003,0,15.52795,0,7.8292327,0,0,6,Mugla,Mugla,101.45702,3.2790513,0,.3859348
-46.620209,23.255816,0,25.437281,19.990005,0,11.111112,0,7.3362856,0,0,5,Mugla,Mugla,93.895348,3.0135543,0,.27874565
-28.060505,31.519375,0,31.312578,9.2370853,0,30.337397,0,10.09749,1,1,9,Mugla,Mugla,110.20712,3.5259349,0,2.0593193
-50.224472,22.448978,0,24.296577,24.86692,0,17.948719,0,7.558517,0,0,4,Mugla,Mugla,93.809875,3.0832357,0,1.1223344
-38.540413,23.255816,0,25.335642,26.504982,0,16.455696,0,7.4944301,0,0,5,Mugla,Mugla,93.708054,2.8227384,0,.66344994
-39.886166,21.290323,0,28.395063,16.720345,0,15.625,0,7.7964692,0,0,5,Mugla,Mugla,103.82932,3.1232188,0,1.050788
-58.900379,25.78125,0,27.124586,8.5808582,0,33.53846,0,7.58883,0,0,7,Mugla,Mugla,113.56828,4.5606775,0,.21774632
-29.500332,22.419186,0,35.44289,6.6477575,0,23.426212,0,9.0270185,1,0,8,Mugla,Mugla,101.82469,3.5095396,0,2.6249166
-60.077518,40.65934,0,24.441404,13.497493,0,35.507248,,6.7381525,0,0,3,Mugla,Mugla,127.72585,3.5891981,0,.38759691
-51.979607,33.67347,0,25.603956,21.095682,0,28.975266,0,8.2289772,1,0,7,Mugla,Mugla,100.72547,3.1217339,0,1.34973
-54.824066,20.202021,0,36.235409,14.348249,0,17.741936,,6.8145428,0,0,5,Mugla,Mugla,109.79591,4.3193278,0,.34052214
-41.206676,17.171717,0,28.856382,20.656029,0,13.513513,0,7.4424925,0,0,5,Mugla,Mugla,98.416885,2.8812261,0,.77021825
-45.396538,18.518518,0,26.773762,22.48996,0,9.2307692,0,7.0308576,0,0,6,Mugla,Mugla,99.199997,3.2907488,0,.27347311
-45.501099,7.4829926,0,32.637794,13.188976,0,9.2857141,,7.2591162,0,0,6,Mugla,Mugla,102.71349,3.5574229,0,.65837598
-28.195276,22.732626,0,37.033798,7.0344224,0,15.469614,0,8.9491053,1,0,8,Mugla,Mugla,107.12992,3.6882489,0,2.1064618
-9.8730621,16.426512,0,48.29509,7.2699981,0,18.101545,0,6.7068624,0,0,5,Mus,Mus,118.10103,9.6542444,0,32.299011
-4.1729422,10.495471,0,54.754372,4.433805,0,19.004765,0,8.7755499,1,0,6,Mus,Mus,110.81271,7.267776,0,26.177671
-17.707006,1.3274336,0,62.931038,4.3103447,0,5.5555558,,7.1639466,0,0,6,Mus,Mus,109.77896,10.00639,0,16.687899
-20.642651,6.2222223,0,59.825874,4.015636,0,13.225058,0,7.3251491,0,0,6,Mus,Mus,113.91106,7.5849056,0,35.345669
-26.855124,5.0209208,0,43.006687,9.1887178,0,14.420062,,6.9460139,0,0,4,Mus,Mus,124.77124,12.109155,0,10.424028
-4.8596115,3.2608695,0,56.601189,4.3246536,0,7.6672106,1,7.029973,0,0,3,Mus,Mus,116.80423,11.244863,0,42.440605
-48.901901,3.2640948,0,54.59906,4.6285377,0,7.210031,,6.8167357,0,0,3,Mus,Mus,107.97057,9.396122,0,8.1991215
-34.712868,10.745234,0,60.683163,2.9706681,0,22.217068,0,8.2236271,1,0,6,Mus,Mus,119.43245,10.822515,0,7.7638755
-54.866306,5.5155878,0,51.532711,3.5887852,0,18.647541,,6.9047508,0,0,3,Mus,Mus,113.06252,14.266666,0,.21390375
-2.1582723,4.9523807,0,62.463985,2.5929482,0,16.025642,,6.8319535,0,0,2,Mus,Mus,119.284,12.878092,0,48.920864
-2.6869149,11.004785,0,58.011414,2.9013855,0,19.701492,,6.933423,1,0,5,Mus,Mus,174.37387,12.319277,0,46.261684
-26.269924,9.4743271,0,54.437267,3.7684095,0,16.604862,0,8.7153883,1,0,6,Mus,Mus,123.45119,8.570344,0,13.326248
23.44076,9.420434,1,53.101124,3.3109074,0,18.442358,0,9.9256897,1,1,8,Mus,Mus,113.79516,6.3841166,0,43.880779
-10.951528,4.7393365,0,59.176899,2.7989821,0,17.421125,0,7.8808045,0,0,2,Mus,Mus,117.23144,9.4254427,0,44.524239
-47.608929,2.3923445,0,63.491123,3.510848,0,10.750506,,7.0842266,0,0,4,Mus,Mus,123.93993,10.833333,0,2.5504782
4.4878063,.47169811,1,58.920277,3.2120743,0,12.141652,,7.1428275,0,0,3,Mus,Mus,120.3838,10.61191,0,49.463417
-7.6923075,2.6086955,0,59.241547,3.7922788,0,13.656388,,6.7310181,0,0,4,Mus,Mus,107.29462,9.4724922,0,29.713425
-9.7701159,4.4303799,0,58.377899,4.322638,0,6.5934072,,6.9017372,0,0,3,Mus,Mus,107.97034,8.6976748,0,45.057472
-.83751976,2.3622048,0,60.564751,3.1158714,0,10.546875,,6.5525079,0,0,3,Mus,Mus,113.95834,7.7607055,0,48.743717
-8.6288424,2.0408163,0,52.562256,5.2479935,0,7.25,,6.9314718,0,0,4,Mus,Mus,118.77533,9.3984528,0,29.078012
-28.594769,8.2539682,0,52.836971,4.775353,0,19.23077,,6.5944133,0,0,4,Mus,Mus,112.84154,12.096273,0,21.895426
-14.160124,25.019732,0,49.072151,5.646441,0,26.276102,0,8.3177662,1,0,6,Mus,Mus,117.29672,8.223896,0,17.896389
13.524591,4.9250536,1,49.880634,7.0426741,0,10.353536,0,8.0182962,1,0,3,Nevsehir,Nevsehir,96.770409,4.8741817,0,55.998508
-34.178612,.63291138,0,51.411289,7.3084674,0,7.6923079,0,6.937314,0,0,5,Nevsehir,Nevsehir,94.509804,5.4655647,0,14.884233
6.9548874,1.8518518,1,45.949657,9.0160179,0,13.186814,0,7.0958934,0,0,6,Nevsehir,Nevsehir,84.856178,4.7811818,0,47.744362
-36.206898,1.5075377,0,46.076458,9.6981888,0,6.5420561,0,7.4389715,0,0,4,Nevsehir,Nevsehir,85.586258,4.9899597,0,6.3660479
-30.663506,21.991701,0,29.549318,20.046768,0,19.6,0,7.8336,0,0,6,Nevsehir,Nevsehir,99.153259,3.8368678,0,3.6966822
-46.40324,27.232143,0,34.089092,8.3222198,0,35.146442,0,7.0449052,0,0,5,Nevsehir,Nevsehir,101.23457,6.0370369,0,7.3961496
-31,18.461538,0,40.668613,8.9256735,0,16.908213,0,7.4054956,0,0,4,Nevsehir,Nevsehir,99.935112,4.7990656,0,5
-53.271889,18.881119,0,34.074409,13.203266,0,24.742268,0,7.0783415,0,0,4,Nevsehir,Nevsehir,100,5.3625302,0,.4608295
.94428658,18.543047,1,40.273197,8.8082905,0,21.276596,0,7.0561752,0,0,4,Nevsehir,Nevsehir,100.28301,4.6252723,0,37.299339
-53.961746,12.328767,0,44.355911,7.8353257,0,13.253013,,6.7093043,0,0,4,Nevsehir,Nevsehir,100.44366,6.6246333,0,.54644805
-28.246319,24.543947,0,32.270782,11.416827,0,18.129496,0,8.6652679,1,0,7,Nevsehir,Nevsehir,104.30163,3.9856236,0,9.217824
-33.392857,15.753424,0,45.227921,5.7336183,0,15.364583,0,7.8204393,0,0,5,Nevsehir,Nevsehir,99.007797,5.1381516,0,11.875
-10.601547,4.0404038,0,45.646336,8.0168772,0,9.7560968,0,7.5294065,0,0,5,Nevsehir,Nevsehir,95.427284,5.0917969,0,27.159023
-14.742533,9.7067747,0,44.013702,5.9772806,0,13.920816,0,8.4233217,1,0,6,Nevsehir,Nevsehir,96.736435,5.8409691,0,26.545969
-39.49802,16.091955,0,42.168262,7.9001369,0,18.686869,0,7.4500794,0,0,4,Nevsehir,Nevsehir,101.65517,5.4756556,0,.85865259
-36.829838,9,0,45.366421,9.1120586,0,10.734464,0,7.2548847,0,0,4,Nevsehir,Nevsehir,89.353889,4.9123812,0,.77700078
-54.554169,14.285715,0,41.404469,7.9799361,0,17.721519,0,7.0414119,0,0,4,Nevsehir,Nevsehir,91.19442,5.2338901,0,2.2051773
-32.292568,18.923611,0,39.031673,7.2517862,0,20.512821,0,8.2297773,1,0,6,Nevsehir,Nevsehir,109.12132,4.4737597,0,3.3535705
-13.832485,32.110092,0,32.855568,10.859978,0,31.53153,0,6.7615728,0,0,4,Nevsehir,Nevsehir,109.71098,5.3668637,0,21.827412
-33.221478,22.832981,0,32.183117,11.31427,0,32.643681,0,8.000349,1,0,7,Nevsehir,Nevsehir,105.59639,5.0513887,0,1.2677107
-51.992035,11.023622,0,33.709896,9.3086309,0,19.718309,,6.9772816,0,0,3,Nevsehir,Nevsehir,104.1513,4.7185502,0,4.2828689
-50.350632,4.6632128,0,42.064766,7.5344658,0,17.289719,0,7.3858509,0,0,4,Nevsehir,Nevsehir,106.69318,4.9429479,0,.77138853
-29.138433,22.689075,0,36.196003,11.72147,0,23.809525,1,8.4755373,1,0,6,Nevsehir,Nevsehir,98.337593,4.125,0,7.1151986
-50.171822,7.0967741,0,43.317135,10.206561,0,7.5000005,,6.8627577,0,0,3,Nevsehir,Nevsehir,97.836533,4.4972677,0,.8018328
-33.690987,19.23077,0,43.693047,12.134293,0,30.246914,0,6.933423,0,0,7,Nevsehir,Nevsehir,119.93671,8.9102564,0,.53648067
-23.757765,25.333332,0,33.988441,17.398844,0,21.374044,1,7.2654295,0,0,4,Nevsehir,Nevsehir,106.69056,4.5526314,0,8.3074532
11.804682,20.391443,1,40.977543,6.7753153,0,19.665483,0,10.322461,1,1,8,Nevsehir,Nevsehir,96.684441,3.8365085,0,45.176193
-42.26553,22.012577,0,27.308092,14.445021,0,20.542635,0,7.5186071,0,0,3,Nevsehir,Nevsehir,133.98059,4.8810124,0,8.7697935
-45.090179,6.8965516,0,41.13427,11.54766,0,12.765958,0,7.4091363,0,0,4,Nevsehir,Nevsehir,95.917,4.5734377,0,7.7488313
-8.3109932,4.9209142,0,43.555325,7.9332299,0,12.37721,0,7.8115683,0,0,6,Nevsehir,Nevsehir,105.91779,5.8051949,0,16.443253
-20.198929,5.625,0,38.030361,12.105878,0,9.2024546,0,7.2943773,0,0,4,Nevsehir,Nevsehir,98.993027,4.8655305,0,21.270084
-1.5347332,3.164557,0,42.472267,9.7068148,0,14.906833,0,7.194437,0,0,4,Nevsehir,Nevsehir,100.79554,4.7984791,0,42.24556
-27.865038,15.909091,0,31.694174,16.975412,0,15.675676,0,7.5267177,0,0,4,Nevsehir,Nevsehir,92.168282,4.0067477,0,18.557301
-9.8611097,19.68504,0,31.310398,13.606495,0,11.585366,1,7.3401871,0,0,5,Nevsehir,Nevsehir,105.64388,4.7294331,0,22.847221
-.87510049,2.2222223,0,39.692307,11.340659,0,10.204082,0,7.21524,0,0,4,Nevsehir,Nevsehir,110.25878,3.9428077,0,33.969769
-5.4207115,18.26087,0,29.726891,24.474789,0,22.891565,0,7.2108183,0,0,4,Nevsehir,Nevsehir,87.586205,3.5390334,0,27.912622
-20.259241,22.009569,0,32.240852,14.151423,0,15.656565,0,7.7173514,0,0,5,Nevsehir,Nevsehir,98.3871,3.8512721,0,11.857897
-34.414227,21.052631,0,30.598671,12.527716,0,18.085106,0,6.9488974,0,0,4,Nevsehir,Nevsehir,108.07382,4.6256409,0,20.920502
-8.0419569,10.185185,0,34.155109,18.027735,0,23.893805,0,7.3172126,0,0,3,Nevsehir,Nevsehir,99.07975,3.7156489,0,31.118881
-26.07143,23.276983,0,34.50956,10.551658,0,24.321133,0,8.8600731,1,0,6,Nevsehir,Nevsehir,99.068871,3.8177521,0,10.093167
-51.433121,14.371258,0,40.574284,13.566375,0,15.432098,0,7.3362856,0,0,3,Nigde,Nigde,101.76322,4.8742394,0,2.7070065
-45.608856,3.1141868,0,49.427124,7.2475352,0,9.6525097,,7.4018416,0,0,3,Nigde,Nigde,101.77419,5.7210364,0,6.5682659
-12.183754,25.10288,0,40.401146,14.040114,0,19.723183,0,7.4776044,1,0,4,Nigde,Nigde,101.31096,4.7220173,0,19.573902
-36.117649,23.809525,0,35.160019,15.344148,0,23.762377,0,6.8265452,0,0,6,Nigde,Nigde,88.66832,5.4831729,0,.94117641
-16.054314,0,0,63.652672,6.1715107,0,0,0,7.3244901,0,0,7,Nigde,Nigde,81.681877,5.4754419,0,12.69968
-65.022675,9.4117651,0,43.000862,10.319057,0,11.715482,0,7.5678625,0,0,3,Nigde,Nigde,102.03252,4.5299478,0,1.2471656
-54.319656,16.799999,0,37.403316,14.696133,0,13.559322,0,6.9206715,0,0,3,Nigde,Nigde,93.376068,4.268868,0,1.2958963
-18.310925,27.498869,0,42.29298,8.190176,0,27.407095,0,9.4826546,1,0,7,Nigde,Nigde,97.560654,4.0270233,0,12.411765
-47.522339,28.513237,0,34.821747,11.415196,0,43.720932,0,8.321908,0,0,4,Nigde,Nigde,102.60213,4.5875549,0,1.6517736
-36.169155,31.360949,0,30.041958,13.986013,0,23.394495,0,7.6870804,0,0,5,Nigde,Nigde,123.15855,4.123414,0,4.477612
-7.2868199,18.27957,0,42.464916,8.7553387,0,20.689655,0,7.2675252,0,0,5,Nigde,Nigde,102.72108,6.0816326,0,18.91473
-33.276669,27.137548,0,40.332844,8.7860985,0,20.491802,0,7.8597994,1,0,5,Nigde,Nigde,99.414352,4.6274066,0,3.4849129
-26.51391,19.879519,0,51.199486,4.6466393,0,22.006474,,7.2570028,1,0,6,Nigde,Nigde,104.19241,6.0247397,0,5.646481
-8.1027689,2.6666667,0,57.863605,4.906054,0,9.9415207,0,7.1188264,0,0,7,Nigde,Nigde,99.860916,5.7480001,0,32.707508
-49.568962,5.8461537,0,44.679207,11.234218,0,8.1272087,0,7.6847839,0,0,4,Nigde,Nigde,94.438881,5.8803029,0,1.2931035
-24.101612,1.1204482,0,53.536152,5.807981,0,7.2555208,0,7.5973964,0,0,5,Nigde,Nigde,99.921013,5.5021739,0,16.047087
-17.809298,1.4970059,0,62.731255,4.1626096,0,7.9439254,0,7.2991214,0,0,4,Nigde,Nigde,84.712234,5.3699346,0,23.089046
-49.643089,1.1204482,0,54.642117,4.797718,0,7.272727,,7.4639368,0,0,4,Nigde,Nigde,98.660484,8.3644247,0,2.66061
-17.322832,.54644805,0,52.976448,8.6081371,0,5.5555558,,7.4253578,0,0,4,Nigde,Nigde,90.612244,5.2354259,0,40.586971
-52.188004,3.3018868,0,48.062214,5.8643551,0,8.405797,,7.2100797,0,0,4,Nigde,Nigde,97.382988,7.9392715,0,.56726092
-6.7408786,2.0408163,0,49.76775,9.3895159,0,11.046512,0,7.6029005,0,0,8,Nigde,Nigde,85.362854,5.1786942,0,22.448978
-13.692392,39.81057,0,41.031914,5.9240856,0,37.28896,0,10.332832,1,1,9,Nigde,Nigde,102.00223,4.0251546,0,19.492874
-24.867725,9.1684437,0,46.372643,5.9443913,0,22.580645,0,8.0897894,0,0,4,Nigde,Nigde,98.100662,5.3716736,0,17.389771
-9.6598625,2.5210085,0,41.254314,11.449943,0,15.789473,0,7.4454174,0,0,4,Nigde,Nigde,95.061729,4.0138569,0,38.57143
-41.845139,6.1643834,0,49.302788,4.5219126,0,19.02174,0,7.6207051,0,0,4,Nigde,Nigde,97.793541,7.1611981,0,11.037891
-81.972107,41.304348,0,26.04957,20.03035,0,30.232557,0,7.0290875,0,0,3,Nigde,Nigde,108.5443,3.6341913,0,1.5936255
-52.432823,2.3872678,0,49.16737,5.4755855,0,10.443038,0,7.4127641,0,0,5,Nigde,Nigde,100.16949,6.6975427,0,.72621644
8.7372417,7.3800735,1,46.318138,8.7982149,0,11.881188,0,7.545918,0,0,4,Nigde,Nigde,88.182365,5.3079524,0,40.433674
-10.973087,4.477612,0,43.251534,7.2085886,0,16.129032,,7.521318,0,0,4,Nigde,Nigde,84.528305,4.7019229,0,27.122152
11.436356,.47619051,1,48.001633,7.8711257,0,5.042017,0,7.4639368,0,0,3,Nigde,Nigde,83.121735,5.205945,0,55.547993
-51.983006,2.7027028,0,47.752396,6.5585852,0,8.965518,0,7.3963351,0,0,4,Nigde,Nigde,101.48477,5.7378435,0,1.062323
1.5813261,17.605635,1,36.81361,14.42382,0,13.709678,0,7.303843,0,0,4,Nigde,Nigde,95.612709,3.8029411,0,42.319279
-24.162121,7.1999998,0,39.932884,10.17897,0,11.428572,0,7.2793188,0,0,5,Nigde,Nigde,91.025635,5.3056378,0,8.5736561
-54.297413,6.5789475,0,52.214794,3.8604305,0,11.688312,0,7.383368,0,0,4,Nigde,Nigde,100.14858,7.5251398,0,.75034106
-11.585867,0,0,58.115559,3.620235,0,4.2345276,,7.3165483,0,0,6,Nigde,Nigde,97.86528,8.0990295,0,21.36401
