state,year,dopen,population,presdemvoteshlag1,demmv,demvoteshlag1,demvoteshlag2,demvoteshfor1,demvoteshfor2,demwinprv1,demwinprv2,dmidterm,dpresdem
Mississippi,1984,1,2578051,48.092247,-21.883976,64.198807,31.759304,46.0896,0,1,0,0,0
Mississippi,1988,1,2580352,37.423283,-7.8207998,39.05801,64.198807,0,31.204849,0,1,0,0
Mississippi,1990,0,2577426,39.067142,-100,46.0896,39.05801,31.204849,27.387894,0,0,1,0
Mississippi,1994,0,2663450,40.768063,-37.590302,0,46.0896,27.387894,31.594013,0,0,1,0
Mississippi,1996,0,2709925,40.768063,-43.646706,31.204849,0,31.594013,0,0,0,0,0
Mississippi,2000,0,2844754,44.0811,-34.285881,27.387894,31.204849,0,34.865391,0,0,0,0
Mississippi,2002,0,2858681,40.698097,-84.579422,31.594013,27.387894,34.865391,38.564953,0,0,1,0
Mississippi,2008,0,2947806,39.760101,-22.87009,34.865391,0,,,0,0,0,0
North Carolina,1914,0,2421000,59.237583,16.39361,,,60.498852,57.51704,,,1,1
North Carolina,1918,0,2522000,58.09576,20.9977,58.095066,,57.51704,61.550903,1,,1,1
North Carolina,1920,0,2588000,58.09576,15.034077,60.498852,58.095066,61.550903,60.508259,1,1,0,1
North Carolina,1924,0,2830000,56.691277,23.101803,57.51704,60.498852,60.508259,60.609394,1,1,0,0
North Carolina,1930,1,3167000,45.064472,21.218792,60.508259,61.550903,68.256477,70.768593,1,1,1,0
North Carolina,1932,1,3227000,45.064472,36.512959,60.609394,60.508259,70.768593,63.828995,1,1,0,0
North Carolina,1936,0,3346000,69.932465,41.537193,68.256477,60.609394,63.828995,65.913124,1,1,0,1
North Carolina,1938,0,3440000,73.39949,27.657986,70.768593,68.256477,65.913124,70.252419,1,1,1,1
North Carolina,1944,1,3560000,74.031052,40.504837,65.913124,63.828995,70.731941,68.664742,1,1,0,1
North Carolina,1956,0,4309000,53.910118,33.115101,65.895676,68.664742,61.442524,60.446041,1,1,0,0
North Carolina,1960,0,4556000,50.663219,22.885048,66.557549,65.895676,60.446041,55.593372,1,1,0,0
North Carolina,1962,0,4707000,52.108646,20.892084,61.442524,66.557549,55.593372,60.556721,1,1,1,1
North Carolina,1966,0,4896000,56.150894,11.190737,60.446041,61.442524,60.556721,45.994846,1,1,1,1
North Carolina,1968,0,5004000,56.150894,21.113443,55.593372,60.446041,45.994846,62.112457,1,1,0,1
North Carolina,1972,1,5301150,29.235592,-8.0103035,60.556721,55.593372,62.112457,45.488346,1,1,0,0
North Carolina,1974,1,5470911,28.88855,25.104401,45.994846,60.556721,45.488346,49.378109,0,1,1,0
North Carolina,1978,0,5759492,55.269188,-9.0233088,62.112457,45.994846,49.378109,47.809898,1,0,1,1
North Carolina,1984,0,6164006,47.182854,-3.8534164,49.378109,45.488346,51.759346,47.428493,0,0,0,0
North Carolina,1986,1,6321578,37.891964,3.5186915,47.809898,49.378109,47.428493,46.317513,0,0,1,0
North Carolina,1990,0,6656987,41.70631,-5.1101089,51.759346,47.809898,46.317513,45.91806,1,0,1,0
North Carolina,1992,0,6831850,41.70631,-4.0295362,47.428493,51.759346,45.91806,51.151287,0,1,0,0
North Carolina,1996,0,7307658,42.653366,-6.7264199,46.317513,47.428493,51.151287,44.955025,0,0,0,0
North Carolina,1998,0,7545828,44.035534,4.1395693,45.91806,46.317513,44.955025,47.018677,0,0,1,0
North Carolina,2002,1,8326201,43.20092,-8.6085587,51.151287,45.91806,47.018677,52.652782,1,0,1,0
North Carolina,2004,1,8553152,43.20092,-4.5771656,44.955025,51.151287,52.652782,43.046616,0,1,0,0
North Carolina,2008,0,9309449,43.583145,8.4691849,47.018677,44.955025,43.046616,,0,0,0,0
North Carolina,2010,0,9535483,49.70438,-11.765516,52.652782,47.018677,,,1,0,1,0
South Carolina,1914,0,1622000,95.936752,99.521637,,,100,99.998444,,,1,1
South Carolina,1918,0,1746000,96.708366,100,99.760818,,99.998444,100,1,,1,1
South Carolina,1920,0,1685000,96.708366,99.996887,100,99.760818,100,100,1,1,0,1
South Carolina,1924,1,1710000,96.051369,100,99.998444,100,100,100,1,1,0,0
South Carolina,1926,0,1726000,96.557976,100,100,99.998444,100,98.1437,1,1,1,0
South Carolina,1930,1,1745000,91.392754,100,100,100,98.1437,98.557564,1,1,1,0
South Carolina,1932,0,1748000,91.392754,96.287392,100,100,98.557564,98.89756,1,1,0,0
South Carolina,1942,0,2007000,95.632576,99.982872,98.89756,98.557564,92.94252,96.44838,1,1,1,1
South Carolina,1944,1,1943000,95.632576,89.044197,99.991432,98.89756,96.44838,99.926407,1,1,0,1
South Carolina,1950,0,2117000,24.144463,99.852814,96.44838,92.94252,0,82.205528,1,1,1,1
South Carolina,1956,0,2229000,50.720383,64.455345,0,99.926407,99.969116,57.16095,0,1,0,0
South Carolina,1966,0,2520000,41.107399,-24.376276,57.16095,99.969116,61.891235,36.688511,1,1,1,1
South Carolina,1968,0,2559000,41.107399,23.784763,37.811859,57.16095,36.688511,69.501968,0,1,0,1
South Carolina,1972,0,2719197,29.609072,-26.596796,61.891235,37.811859,69.501968,44.420971,1,0,0,0
South Carolina,1974,0,2844749,27.720339,40.882553,36.688511,61.891235,44.420971,70.368065,0,1,1,0
South Carolina,1978,0,3044364,56.169518,-11.158061,69.501968,36.688511,70.368065,31.807322,1,0,1,1
South Carolina,1980,1,3121820,56.169518,40.736126,44.420971,69.501968,31.807322,63.072075,0,1,0,1
South Carolina,1984,0,3271868,48.157875,-35.003883,70.368065,44.420971,63.072075,32.517223,1,0,0,0
South Carolina,1986,0,3342758,35.56517,27.441463,31.807322,70.368065,32.517223,50.068707,0,1,1,0
South Carolina,1990,0,3499064,37.5812,-31.69241,63.072075,31.807322,50.068707,43.995464,1,0,1,0
South Carolina,1992,0,3600576,37.5812,3.122148,32.517223,63.072075,43.995464,52.677685,0,1,0,0
South Carolina,1996,0,3738974,39.875526,-9.3775272,50.068707,32.517223,52.677685,44.186943,1,0,0,0
South Carolina,1998,0,3839578,43.960045,6.9881411,43.995464,50.068707,44.186943,44.100597,0,1,1,0
South Carolina,2002,1,4107795,40.902153,-10.213625,52.677685,43.995464,44.100597,42.246868,1,0,1,0
South Carolina,2004,1,4210921,40.902153,-9.5655527,44.186943,52.677685,42.246868,27.646318,0,1,0,0
South Carolina,2008,0,4528996,40.902931,-15.277776,44.100597,44.186943,27.646318,,0,0,0,0
South Carolina,2010,0,4625364,44.914677,-33.831898,42.246868,44.100597,,,0,0,1,0
Texas,1916,0,4444000,72.740654,68.206436,,,86.667412,66.632721,,,0,1
Texas,1918,0,4666000,76.990974,74.260818,81.294716,,66.632721,85.395828,1,,1,1
Texas,1922,1,4955000,59.396362,33.265438,86.667412,81.294716,85.395828,81.211708,1,1,1,0
Texas,1924,0,5210000,59.396362,70.791664,66.632721,86.667412,81.211708,86.908691,1,1,0,0
Texas,1928,1,5675000,73.65062,62.53875,85.395828,66.632721,86.908691,96.682205,1,1,0,0
Texas,1930,0,5844000,48.137154,74.176025,81.211708,85.395828,96.682205,92.555359,1,1,1,0
Texas,1934,0,6053000,88.183159,93.838921,86.908691,81.211708,92.555359,94.266388,1,1,1,1
Texas,1940,0,6425000,86.942711,88.571274,92.555359,96.682205,94.892189,88.53791,1,1,0,1
Texas,1942,0,6711000,80.879639,90.503464,94.266388,92.555359,88.53791,66.215332,1,1,1,1
Texas,1946,0,7197000,71.390091,77.075813,94.892189,94.266388,66.215332,99.968925,1,1,1,1
Texas,1948,1,7626000,71.390091,33.270428,88.53791,94.892189,99.968925,84.735298,1,1,0,1
Texas,1954,0,8382000,46.689819,69.945869,99.968925,66.215332,74.57872,57.97422,1,1,1,0
Texas,1958,0,9252000,43.983841,50.957912,84.735298,99.968925,57.97422,56.222694,1,1,1,0
Texas,1964,0,10270000,50.519691,12.658957,57.97422,74.57872,43.119747,53.49427,1,1,0,1
Texas,1966,0,10492000,63.31575,-13.30356,56.222694,57.97422,53.49427,44.289043,1,1,1,1
Texas,1970,1,11198655,41.137932,7.0695548,43.119747,56.222694,44.289043,56.780148,0,1,1,0
Texas,1972,0,11759148,41.137932,-9.1066446,53.49427,43.119747,56.780148,49.259644,1,0,0,0
Texas,1976,0,12904089,33.252537,14.545968,44.289043,53.49427,49.259644,58.594154,0,1,0,0
Texas,1978,0,13500429,51.138954,-.52872598,56.780148,44.289043,58.594154,41.446804,1,0,1,1
Texas,1982,0,15331415,41.420021,18.093767,49.259644,56.780148,41.446804,59.166779,0,1,1,0
Texas,1984,1,16007086,41.420021,-17.101252,58.594154,49.259644,59.166779,37.413063,1,0,0,0
Texas,1990,0,17044714,43.349369,-22.824045,59.166779,41.446804,38.309299,43.940334,1,0,1,0
Texas,1994,0,18338319,37.078457,-22.537767,37.413063,59.166779,43.940334,32.347099,0,1,1,0
Texas,1996,0,19006240,37.078457,-10.835102,38.309299,37.413063,32.347099,43.326382,0,0,0,0
Texas,2000,0,20851028,43.831772,-32.689022,43.940334,38.309299,43.326382,36.044579,0,0,0,0
Texas,2002,1,21690325,37.981956,-11.973497,32.347099,43.940334,36.044579,42.837875,0,0,1,0
Texas,2006,0,23359580,38.224178,-25.647125,43.326382,32.347099,42.837875,,0,0,1,0
Texas,2008,0,24309039,38.224178,-11.983002,36.044579,43.326382,,,0,0,0,0
Kentucky,1914,1,2395000,48.481823,9.195158,,,50.76931,49.724285,,,1,1
Kentucky,1918,1,2425000,51.913368,1.5386224,51.801743,,49.724285,48.443752,1,,1,1
Kentucky,1920,0,2421000,51.913368,-.55142939,50.76931,51.801743,48.443752,51.836891,1,1,0,1
Kentucky,1926,1,2545000,46.143497,3.6737771,48.443752,49.724285,52.133984,59.14592,0,0,1,0
Kentucky,1930,1,2623000,40.511105,4.2679667,51.836891,48.443752,59.14592,58.799099,1,0,1,0
Kentucky,1932,0,2676000,40.511105,18.630373,52.133984,51.836891,58.799099,62.027615,1,1,0,0
Kentucky,1938,0,2800000,58.506382,24.055233,58.799099,59.14592,55.340923,54.812042,1,1,1,1
Kentucky,1950,0,2945000,56.737549,9.0552273,51.389091,54.812042,54.463982,49.653316,1,1,1,1
Kentucky,1956,0,2898000,49.914917,-.69336891,54.463982,54.163338,40.821331,47.24371,1,1,0,0
Kentucky,1960,0,3038000,45.212635,-18.357336,49.653316,54.463982,47.24371,35.482685,0,1,0,0
Kentucky,1966,0,3147000,64.014511,-29.034626,47.24371,40.821331,47.616573,50.926857,0,0,1,1
Kentucky,1968,1,3195000,64.014511,-3.7439079,35.482685,47.24371,50.926857,53.540112,0,0,0,1
Kentucky,1972,1,3335728,37.649742,3.2964916,47.616573,35.482685,53.540112,60.977425,0,0,0,0
Kentucky,1974,0,3416315,34.769024,9.4402905,50.926857,47.616573,60.977425,65.124901,1,0,1,0
Kentucky,1978,0,3609976,52.754246,24.112432,53.540112,50.926857,65.124901,49.491383,1,1,1,1
Kentucky,1980,1,3660777,52.754246,30.249798,60.977425,53.540112,49.491383,74.382088,1,1,0,1
Kentucky,1984,0,3695453,47.613483,-.42167604,65.124901,60.977425,74.382088,47.81345,1,1,0,0
Kentucky,1986,0,3687809,39.401245,48.790012,49.491383,65.124901,47.81345,62.883343,0,1,1,0
Kentucky,1990,0,3692584,43.883595,-4.3730974,74.382088,49.491383,62.883343,42.845623,1,0,1,0
Kentucky,1992,0,3756358,43.883595,27.071556,47.81345,74.382088,42.845623,49.156986,0,1,0,0
Kentucky,1996,0,3881051,44.551144,-12.607208,62.883343,47.81345,49.156986,35.319736,1,0,0,0
Kentucky,1998,1,3934310,45.842178,-.59070587,42.845623,62.883343,35.319736,49.343178,0,1,1,0
Kentucky,2002,0,4089875,41.374393,-29.346207,49.156986,42.845623,49.343178,47.034378,0,0,1,0
Kentucky,2004,0,4146101,41.374393,-1.3136476,35.319736,49.156986,47.034378,44.220947,0,0,0,0
Kentucky,2008,0,4289878,39.687073,-5.9312372,49.343178,35.319736,44.220947,,0,0,0,0
Kentucky,2010,1,4339367,41.168114,-11.468607,47.034378,49.343178,,,0,0,1,0
Maryland,1914,0,1389000,48.570354,7.0974798,,,47.617809,43.250317,,,1,1
Maryland,1916,1,1415000,48.570354,-1.7018139,50.988972,,43.250317,52.611671,1,,0,1
Maryland,1920,0,1464000,52.800919,-4.038486,47.617809,50.988972,52.611671,57.632191,0,1,0,1
Maryland,1922,0,1509000,42.158012,6.9842935,43.250317,47.617809,57.632191,45.235588,0,0,1,0
Maryland,1926,0,1576000,41.288235,16.343525,52.611671,43.250317,45.235588,66.217598,1,0,1,0
Maryland,1928,0,1610000,41.288235,-8.8124666,57.632191,52.611671,66.217598,56.096851,1,1,0,0
Maryland,1932,0,1678000,42.325512,35.011105,45.235588,57.632191,56.096851,68.275818,0,1,0,0
Maryland,1934,1,1710000,61.50309,14.144409,66.217598,45.235588,68.275818,65.909615,1,0,1,1
Maryland,1938,0,1766000,62.348293,38.986469,56.096851,66.217598,65.909615,61.731106,1,1,1,1
Maryland,1940,,1839000,62.348293,31.819225,68.275818,56.096851,61.731106,50.176228,1,1,0,1
Maryland,1944,0,2118000,58.253979,23.46221,65.909615,68.275818,50.176228,45.999603,1,1,0,1
Maryland,1946,1,2214000,51.959522,.35245121,61.731106,65.909615,45.999603,47.462429,1,1,1,1
Maryland,1950,0,2343000,47.831623,-7.0029259,50.176228,61.731106,47.462429,46.97641,1,1,1,1
Maryland,1952,1,2500000,47.831623,-5.0751419,45.999603,50.176228,46.97641,49.015667,0,1,0,1
Maryland,1956,0,2811000,43.82534,-6.0471864,47.462429,45.999603,49.015667,62.032856,0,0,0,0
Maryland,1958,0,2982000,39.964886,-1.968661,46.97641,47.462429,62.032856,62.776894,0,0,1,0
Maryland,1962,1,3263000,53.613354,24.065853,49.015667,46.97641,62.776894,39.107033,0,0,1,1
Maryland,1964,0,3492000,53.613354,25.554436,62.032856,49.015667,39.107033,48.142666,1,0,0,1
Maryland,1968,0,3815000,65.470032,-8.6904526,62.776894,62.032856,48.142666,42.671333,1,1,0,1
Maryland,1970,0,3923897,43.586479,-2.5657415,39.107033,62.776894,42.671333,56.552158,0,1,1,0
Maryland,1974,0,4118815,37.359764,-14.657331,48.142666,39.107033,56.552158,33.83268,0,0,1,0
Maryland,1976,0,4150539,37.359764,17.700413,42.671333,48.142666,33.83268,63.457645,0,0,0,0
Maryland,1980,1,4216975,53.035419,-32.334648,56.552158,42.671333,63.457645,60.686909,1,0,0,1
Maryland,1982,0,4282923,47.13813,26.915287,33.83268,56.552158,60.686909,61.788857,0,1,1,0
Maryland,1986,1,4486957,47.016392,21.373909,63.457645,33.83268,61.788857,70.99881,1,0,1,0
Maryland,1988,0,4657904,47.016392,23.600101,60.686909,63.457645,70.99881,59.098869,1,1,0,0
Maryland,1992,0,4902545,48.199036,42.021351,61.788857,60.686909,59.098869,70.503975,1,1,0,0
Maryland,1994,0,4985411,49.800911,18.202925,70.99881,61.788857,70.503975,63.178093,1,1,1,0
Maryland,1998,0,5130072,54.254776,41.007946,59.098869,70.99881,63.178093,64.768509,1,1,1,0
Maryland,2000,0,5296647,54.254776,26.443863,70.503975,59.098869,64.768509,54.205597,1,1,0,0
Maryland,2004,0,5546935,56.460941,31.062386,63.178093,70.503975,54.205597,62.192982,1,1,0,0
Maryland,2006,1,5627367,55.914246,10.010168,64.768509,63.178093,62.192982,,1,1,1,0
Maryland,2010,0,5773552,61.919342,26.439613,54.205597,64.768509,,,1,1,1,0
Oklahoma,1914,0,1824000,46.963272,18.53491,,,55.436237,44.587803,,,1,1
Oklahoma,1918,0,1969000,50.670315,14.703136,47.970039,,44.587803,35.410015,1,,1,1
Oklahoma,1920,1,2055000,50.670315,-5.992794,55.436237,47.970039,35.410015,54.775047,1,1,0,1
Oklahoma,1924,1,2179000,44.498013,-26.160713,44.587803,55.436237,54.775047,52.290909,0,1,0,0
Oklahoma,1926,0,2256000,48.462193,10.102031,35.410015,44.587803,52.290909,65.608528,0,0,1,0
Oklahoma,1930,0,2401000,35.440559,4.7518759,54.775047,35.410015,65.608528,67.969604,1,0,1,0
Oklahoma,1932,0,2394000,35.440559,31.912968,52.290909,54.775047,67.969604,65.370033,1,1,0,0
Oklahoma,1936,1,2365000,73.296028,36.423012,65.608528,52.290909,65.370033,44.75528,1,1,0,1
Oklahoma,1938,0,2324000,66.83326,31.460985,67.969604,65.608528,44.75528,55.64555,1,1,1,1
Oklahoma,1942,0,2215000,57.40815,-10.073447,65.370033,67.969604,55.64555,62.298592,1,1,1,1
Oklahoma,1944,0,2043000,57.40815,11.621541,44.75528,65.370033,62.298592,54.810776,0,1,0,1
Oklahoma,1948,1,2089000,55.567257,24.894527,55.64555,44.75528,54.810776,55.84333,1,0,0,1
Oklahoma,1950,1,2233000,62.747036,9.6215487,62.298592,55.64555,55.84333,55.345051,1,1,1,1
Oklahoma,1954,0,2209000,45.410564,12.183228,54.810776,62.298592,55.345051,54.844387,1,1,1,0
Oklahoma,1956,0,2273000,45.410564,10.690108,55.84333,54.810776,54.844387,53.239597,1,1,0,0
Oklahoma,1962,0,2427000,40.980015,6.908855,54.844387,55.345051,53.723885,46.160954,1,1,1,1
Oklahoma,1966,0,2454000,55.746334,7.4477673,53.239597,54.844387,46.160954,47.576279,1,1,1,1
Oklahoma,1968,0,2503000,55.746334,-5.5506468,53.723885,53.239597,47.576279,48.895882,1,1,0,1
Oklahoma,1972,1,2658646,31.986267,-3.8523674,46.160954,53.723885,48.895882,65.488075,0,1,0,0
Oklahoma,1974,0,2734768,23.997185,-.48433244,47.576279,46.160954,65.488075,43.547813,0,0,1,0
Oklahoma,1978,1,2917336,48.747219,32.6273,48.895882,47.576279,43.547813,75.640961,0,0,1,1
Oklahoma,1980,1,3025290,48.747219,-9.9216614,65.488075,48.895882,75.640961,44.785191,1,0,0,1
Oklahoma,1984,0,3285533,34.967659,52.21418,43.547813,65.488075,44.785191,83.175316,0,1,0,0
Oklahoma,1986,0,3252735,30.667147,-10.429621,75.640961,43.547813,83.175316,38.190762,1,0,1,0
Oklahoma,1990,0,3147105,41.281654,66.350624,44.785191,75.640961,38.190762,40.076237,0,1,1,0
Oklahoma,1992,0,3204174,41.281654,-20.358572,83.175316,44.785191,40.076237,31.277647,1,0,0,0
Oklahoma,1996,0,3289634,34.024734,-16.603809,38.190762,83.175316,31.277647,36.309925,0,1,0,0
Oklahoma,1998,0,3339478,40.449135,-35.102879,40.076237,38.190762,36.309925,41.244888,0,0,1,0
Oklahoma,2002,0,3489080,38.426907,-20.992241,31.277647,40.076237,41.244888,39.183884,0,0,1,0
Oklahoma,2004,1,3525233,38.426907,-11.520439,36.309925,31.277647,39.183884,26.133188,0,0,0,0
Oklahoma,2008,0,3668976,34.429596,-17.495966,41.244888,36.309925,26.133188,,0,0,0,0
Oklahoma,2010,0,3751351,34.354919,-44.503517,39.183884,41.244888,,,0,0,1,0
Tennessee,1916,1,2304000,52.800148,9.6730118,,,62.17448,68.032349,,,0,1
Tennessee,1918,1,2288000,56.313602,24.348965,54.423176,,68.032349,57.310287,1,,1,1
Tennessee,1922,0,2424000,48.257156,36.064693,62.17448,54.423176,57.310287,59.323345,1,1,1,0
Tennessee,1928,0,2624000,52.931267,18.646694,57.310287,68.032349,71.324875,63.394905,1,1,0,0
Tennessee,1934,0,2784000,66.484138,27.582281,71.324875,59.323345,76.408737,70.804092,1,1,1,1
Tennessee,1940,0,2935000,68.845306,41.616337,76.408737,63.394905,68.881409,66.596863,1,1,0,1
Tennessee,1942,0,2939000,67.250481,47.364628,70.804092,76.408737,66.596863,65.32502,1,1,1,1
Tennessee,1946,0,3074000,60.448765,40.426594,68.881409,70.804092,65.32502,74.186333,1,1,1,1
Tennessee,1948,1,3216000,60.448765,31.877958,66.596863,68.881409,74.186333,69.959732,1,1,0,1
Tennessee,1952,1,3352000,49.138718,53.311054,65.32502,66.596863,69.959732,79.001961,1,1,0,1
Tennessee,1954,0,3359000,49.712341,39.91946,74.186333,65.32502,79.001961,71.74971,1,1,1,0
Tennessee,1958,0,3471000,48.595387,59.988396,69.959732,74.186333,71.74971,53.62146,1,1,1,0
Tennessee,1964,0,3771000,45.775242,7.2430134,71.74971,79.001961,44.27454,47.387291,1,1,0,1
Tennessee,1966,1,3822000,55.508869,-11.444571,53.62146,71.74971,47.387291,37.84581,1,1,1,1
Tennessee,1970,0,3926018,28.129763,-3.900218,44.27454,53.62146,37.84581,52.455021,0,1,1,0
Tennessee,1972,0,4094611,28.129763,-23.702217,47.387291,44.27454,52.455021,40.29306,0,0,0,0
Tennessee,1976,0,4346928,29.745117,5.4431915,37.84581,47.387291,40.29306,61.924297,0,0,0,0
Tennessee,1978,0,4486314,55.940746,-15.246373,52.455021,37.84581,61.924297,60.714085,1,0,1,1
Tennessee,1982,0,4646041,48.407688,23.850975,40.29306,52.455021,60.714085,65.088913,0,1,1,0
Tennessee,1984,1,4686737,48.407688,26.91588,61.924297,40.29306,65.088913,67.72332,1,0,0,0
Tennessee,1988,0,4822437,41.572224,30.566221,60.714085,61.924297,67.72332,42.094555,1,1,0,0
Tennessee,1994,0,5163016,47.084793,-14.257177,67.72332,65.088913,36.82185,32.207188,1,1,1,0
Tennessee,1996,0,5313576,47.084793,-24.547466,42.094555,67.72332,32.207188,44.34277,0,1,0,0
Tennessee,2000,0,5689427,47.998711,-32.888504,36.82185,42.094555,44.34277,47.989227,0,0,0,0
Tennessee,2002,1,5795918,47.284897,-9.9319849,32.207188,36.82185,47.989227,31.644014,0,0,1,0
Tennessee,2006,1,6088766,42.525291,-2.7231872,44.34277,32.207188,31.644014,,0,0,1,0
Tennessee,2008,0,6247411,42.525291,-33.50021,47.989227,44.34277,,,0,0,0,0
West Virginia,1916,0,1414000,42.086048,-1.9666016,,,45.402588,51.146107,,,0,1
West Virginia,1918,1,1438000,48.469814,-8.1317158,48.169128,,51.146107,47.72229,0,,1,1
West Virginia,1922,0,1498000,43.297565,3.5512388,45.402588,48.169128,47.72229,49.182026,0,0,1,0
West Virginia,1924,1,1577000,43.297565,-3.1945527,51.146107,45.402588,49.182026,61.908001,1,0,0,0
West Virginia,1928,0,1696000,44.072083,-1.4936388,47.72229,51.146107,61.908001,55.136776,0,1,0,0
West Virginia,1930,1,1733000,41.03978,24.049736,49.182026,47.72229,55.136776,59.084648,0,0,1,0
West Virginia,1934,0,1771000,54.468697,10.735756,61.908001,49.182026,59.084648,56.326042,1,0,1,1
West Virginia,1940,1,1907000,60.560501,12.65209,59.084648,55.136776,44.635139,50.325554,1,1,0,1
West Virginia,1942,0,1831000,57.098919,-10.729721,56.326042,59.084648,50.325554,56.991863,1,1,1,1
West Virginia,1946,0,1826000,54.888092,.65110922,44.635139,56.326042,56.991863,53.620064,0,1,1,1
West Virginia,1948,0,1899000,54.888092,13.983727,50.325554,44.635139,53.620064,54.820007,1,0,0,1
West Virginia,1958,0,1845000,45.921974,18.385777,54.820007,53.620064,55.337368,67.66835,1,1,1,0
West Virginia,1960,0,1860000,45.921974,10.67498,59.19289,54.820007,67.66835,59.510483,1,1,0,0
West Virginia,1964,0,1797000,52.732872,35.336697,55.337368,59.19289,59.510483,77.636253,1,1,0,1
West Virginia,1966,0,1775000,67.936852,19.020962,67.66835,55.337368,77.636253,66.450226,1,1,1,1
West Virginia,1970,0,1744237,49.600639,55.272507,59.510483,67.66835,66.450226,100,1,1,1,0
West Virginia,1972,0,1797648,49.600639,32.900452,77.636253,59.510483,100,50.478058,1,1,0,0
West Virginia,1976,0,1879503,36.38974,100,66.450226,77.636253,50.478058,68.487602,1,1,0,0
West Virginia,1978,0,1923395,58.069523,.95611513,100,66.450226,68.487602,51.817608,1,1,1,1
West Virginia,1982,0,1949604,49.810837,37.724167,50.478058,100,51.817608,64.767937,1,1,1,0
West Virginia,1984,1,1927697,49.810837,4.0920076,68.487602,50.478058,64.767937,68.323174,1,1,0,0
West Virginia,1988,0,1830215,44.597836,29.535875,51.817608,68.487602,68.323174,69.011673,1,1,0,0
West Virginia,1990,0,1792481,52.198112,36.646343,64.767937,51.817608,69.011673,76.647964,1,1,1,0
West Virginia,1994,0,1818490,48.408802,38.023357,68.323174,64.767937,76.647964,77.75193,1,1,1,0
West Virginia,1996,0,1818983,48.408802,53.295921,69.011673,68.323174,77.75193,63.111351,1,1,0,0
West Virginia,2000,0,1808193,51.505596,57.59623,76.647964,69.011673,63.111351,64.424072,1,1,0,0
West Virginia,2002,0,1805414,45.592667,26.22271,77.75193,76.647964,64.424072,63.727028,1,1,1,0
West Virginia,2008,0,1840310,43.199711,27.470997,64.424072,63.111351,,,1,1,0,0
Arizona,1914,0,253000,43.585091,25.419394,,,55.367798,44.832619,,,1,1
Arizona,1916,1,282000,43.585091,15.97369,53.236492,,44.832619,65.032745,1,,0,1
Arizona,1920,0,340000,57.170929,-10.334757,55.367798,53.236492,65.032745,58.337696,1,1,0,1
Arizona,1922,0,360000,44.388691,30.065489,44.832619,55.367798,58.337696,54.24744,0,1,1,0
Arizona,1926,0,403000,35.471397,16.675388,65.032745,44.832619,54.24744,66.667862,1,0,1,0
Arizona,1928,0,422000,35.471397,8.4948778,58.337696,65.032745,66.667862,72.02726,1,1,0,0
Arizona,1932,0,426000,42.230476,34.606098,54.24744,58.337696,72.02726,76.521851,1,1,0,0
Arizona,1934,0,428000,67.030296,46.393742,66.667862,54.24744,76.521851,71.611008,1,1,1,1
Arizona,1938,0,466000,69.845284,53.043701,72.02726,66.667862,71.611008,69.367867,1,1,1,1
Arizona,1940,1,499000,69.845284,43.630539,76.521851,72.02726,69.367867,69.18074,1,1,0,1
Arizona,1944,0,610000,63.494827,38.735737,71.611008,76.521851,69.18074,62.804443,1,1,0,1
Arizona,1946,0,616000,58.797974,39.051437,69.367867,71.611008,62.804443,48.693672,1,1,1,1
Arizona,1950,0,750000,53.794373,25.608885,69.18074,69.367867,48.693672,61.386532,1,1,1,1
Arizona,1952,0,842000,53.794373,-2.6126533,62.804443,69.18074,61.386532,43.944107,1,1,0,1
Arizona,1956,0,1053000,41.65023,22.77306,48.693672,62.804443,43.944107,54.940498,0,1,0,0
Arizona,1958,0,1193000,38.900932,-12.111792,61.386532,48.693672,54.940498,48.572914,1,0,1,0
Arizona,1962,0,1471000,44.362606,9.8809986,43.944107,61.386532,48.572914,42.783653,0,1,1,1
Arizona,1964,1,1556000,44.362606,-2.8541684,54.940498,43.944107,42.783653,44.020046,1,0,0,1
Arizona,1968,1,1682000,49.452545,-14.432693,48.572914,54.940498,44.020046,41.737602,0,1,0,1
Arizona,1970,0,1775399,35.017742,-11.959902,42.783653,48.572914,41.737602,54.010876,0,0,1,0
Arizona,1974,0,2223196,30.380791,-16.524796,44.020046,42.783653,54.010876,48.38179,0,0,1,0
Arizona,1976,1,2346157,30.380791,10.67147,41.737602,44.020046,48.38179,56.910973,0,0,0,0
Arizona,1980,1,2718215,39.79998,-1.0751069,54.010876,41.737602,56.910973,39.512886,1,0,0,1
Arizona,1982,0,2889861,28.244682,16.60775,48.38179,54.010876,39.512886,56.709393,0,1,1,0
Arizona,1986,1,3308262,32.542645,-20.961943,56.910973,48.38179,56.709393,31.570541,1,0,1,0
Arizona,1988,1,3535183,32.542645,15.657952,39.512886,56.910973,31.570541,39.543007,0,1,0,0
Arizona,1992,0,3867333,38.743874,-24.24469,56.709393,39.512886,39.543007,27.161694,1,0,0,0
Arizona,1994,1,4147561,36.520451,-14.162689,31.570541,56.709393,27.161694,0,0,1,1,0
Arizona,1998,0,4667277,46.517067,-41.583073,39.543007,31.570541,0,20.62047,0,0,1,0
Arizona,2000,0,5130247,46.517067,-79.322525,27.161694,39.543007,20.62047,43.499397,0,0,0,0
Arizona,2004,0,5652404,44.734585,-56.118565,0,27.161694,43.499397,34.651245,0,0,0,0
